p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,label
0.48367986,0.75473297,-3.7078738e-07,0.40251568,0.67843026,-0.107976526,0.36749932,0.56115144,-0.13757159,0.38290974,0.44322464,-0.15264826,0.42465454,0.3822562,-0.15054217,0.2938232,0.49685743,-0.0009088319,0.3319032,0.37804508,-0.058062445,0.3733102,0.45087335,-0.095395334,0.38060278,0.50565785,-0.099003516,0.3730004,0.4934263,0.04982111,0.40983623,0.36937964,-0.02794615,0.44106498,0.46321818,-0.08378163,0.43317306,0.5267173,-0.08990333,0.4440818,0.48506412,0.085748926,0.47415102,0.40715498,0.019086136,0.48600885,0.49722758,-0.017497562,0.47282603,0.5646968,-0.009059839,0.50239784,0.47551888,0.115790166,0.49869397,0.37966788,0.11255996,0.50209135,0.32557446,0.10849965,0.4957314,0.2827446,0.11722027,8
0.50999445,0.7135987,-7.216411e-07,0.5936984,0.6632093,-0.05614531,0.63654244,0.5501635,-0.068902515,0.6136489,0.44456568,-0.0778247,0.5562427,0.3971508,-0.073462896,0.64531314,0.46975467,0.015169558,0.6320773,0.3825914,-0.027594235,0.61899793,0.45448974,-0.048852537,0.62222356,0.49899384,-0.049622122,0.5771224,0.46502444,0.029748397,0.5630562,0.38549492,-0.033185087,0.55630004,0.46746355,-0.06096612,0.5621114,0.5211828,-0.054500666,0.51319224,0.468175,0.032263238,0.4942925,0.39951205,-0.022401426,0.5021964,0.4618051,-0.033523683,0.521052,0.5050277,-0.017384835,0.4526079,0.47405806,0.030761965,0.45726287,0.39779457,0.019853577,0.46678364,0.35602725,0.022317374,0.48227155,0.31087357,0.03268344,8
0.5131539,0.7637389,-7.323476e-07,0.5852772,0.71040165,-0.1004548,0.6361209,0.59430736,-0.13134576,0.60660064,0.46731752,-0.14974408,0.5333421,0.4116124,-0.15239842,0.71407694,0.51072043,-0.012093627,0.6523526,0.41310644,-0.0773762,0.6250092,0.47935575,-0.11497548,0.64003736,0.5194208,-0.121166706,0.6426403,0.49448705,0.021658992,0.58928597,0.38297272,-0.068106376,0.5613516,0.4757403,-0.11266099,0.5680196,0.53792167,-0.11045696,0.56996953,0.48302937,0.039647523,0.52239084,0.4005168,-0.04546888,0.50918984,0.49208376,-0.070342936,0.52238816,0.5666533,-0.051022712,0.5012425,0.47235823,0.051452294,0.5022254,0.37263945,0.02922153,0.50300753,0.32270962,0.025429318,0.5182526,0.27565843,0.036449607,8
0.53191876,0.7061691,-5.7912683e-07,0.6194838,0.66499907,-0.04721701,0.66898817,0.55512524,-0.053570967,0.6612781,0.44499984,-0.059293102,0.59446037,0.41415042,-0.05410915,0.6600228,0.48354635,0.04091324,0.6732683,0.41582853,0.0013857918,0.66007316,0.4764445,-0.021491379,0.6499238,0.513503,-0.02243844,0.6026124,0.47304815,0.051865123,0.601017,0.3914932,-0.008342078,0.6013361,0.47250953,-0.036743548,0.6026743,0.52318805,-0.029009318,0.54407007,0.4723221,0.050546434,0.5361634,0.41073582,-0.00820995,0.5560146,0.4884724,-0.021084351,0.5675343,0.5438882,-0.001082823,0.4852037,0.47529525,0.046181977,0.4865385,0.3982504,0.032314427,0.48381415,0.35221455,0.033214413,0.48058826,0.3040412,0.04477555,8
0.47156948,0.7318839,-5.0930964e-07,0.3755073,0.6709064,-0.049742002,0.33325496,0.56903213,-0.066957705,0.34369624,0.46854496,-0.08484068,0.3974428,0.4150018,-0.0897514,0.33283,0.48388505,0.038668502,0.32271588,0.40849853,-0.022970418,0.3434149,0.47005194,-0.062176373,0.3575404,0.5125405,-0.06872489,0.39920104,0.4797054,0.051987335,0.4031695,0.39559782,-0.023276756,0.40655392,0.483723,-0.062000353,0.39622465,0.53401786,-0.059689134,0.45880038,0.4806477,0.05188267,0.4611804,0.41714656,-0.015641691,0.4447937,0.50190914,-0.027419597,0.43514678,0.5653858,-0.004163365,0.51753074,0.48084113,0.048135992,0.52072257,0.38747597,0.033636477,0.5217583,0.3260031,0.03682467,0.52384514,0.27058524,0.052505102,8
0.52650005,0.68735695,-5.218776e-07,0.5997888,0.6541236,-0.042332355,0.6486847,0.55546165,-0.049630065,0.6440199,0.46072185,-0.05570839,0.5871165,0.42930743,-0.05129645,0.64494437,0.48203513,0.0129056815,0.64684266,0.4168492,-0.024378935,0.62863684,0.46989504,-0.042519756,0.62526566,0.50481623,-0.043792214,0.5915915,0.4718985,0.019301534,0.5847931,0.40225038,-0.03160957,0.57889813,0.470145,-0.0474972,0.58440495,0.50822705,-0.038634356,0.5385848,0.47286052,0.015312956,0.5283692,0.41334903,-0.035661053,0.5381878,0.48661482,-0.036751993,0.54862165,0.54090047,-0.0158439,0.48660964,0.47732177,0.007442048,0.48559952,0.40504047,-0.010512076,0.48337382,0.35934544,-0.009783479,0.4843432,0.3144054,-0.00088551594,8
0.49020457,0.7106355,-1.9226522e-07,0.42101482,0.65263265,-0.08071701,0.39489347,0.54975677,-0.09662121,0.42181513,0.45396265,-0.09978045,0.4577412,0.39929834,-0.08881955,0.32444534,0.50121,0.0083501125,0.36506614,0.40690854,-0.02906713,0.39654058,0.45199257,-0.05849459,0.40293905,0.49667615,-0.06446297,0.39049888,0.48996276,0.05022428,0.42540398,0.39170933,-0.0010738642,0.45345083,0.45712438,-0.04041789,0.45579612,0.50821656,-0.044260003,0.4478423,0.48028743,0.08071899,0.47982842,0.40946025,0.03884717,0.48916996,0.47689036,0.018238252,0.4839493,0.5329309,0.027922364,0.49568975,0.47365728,0.10605597,0.49532092,0.39650247,0.10361415,0.49528557,0.35582834,0.10251457,0.49145374,0.3217988,0.11194056,8
0.4463661,0.7484525,-9.04597e-07,0.3490671,0.685719,-0.027215213,0.2949188,0.56629205,-0.03957578,0.29792282,0.45098427,-0.059631016,0.37190133,0.39503235,-0.07147103,0.33549696,0.48314816,0.037637677,0.32165417,0.38712883,-0.0092331655,0.3203058,0.4505633,-0.035018004,0.32941517,0.5013015,-0.03975697,0.39232206,0.4758712,0.03647964,0.38908383,0.38431686,-0.023450144,0.3756658,0.4679521,-0.047091022,0.37667045,0.5259817,-0.042536043,0.45268813,0.47545302,0.024666592,0.45030844,0.3821799,-0.032628648,0.4184373,0.47387567,-0.033983417,0.40637383,0.54941803,-0.011632019,0.51137763,0.4815419,0.010134675,0.5288238,0.38828266,-0.00922328,0.530577,0.32798696,-0.009931869,0.5324321,0.2687376,-0.0015203283,8
0.53515595,0.6951753,-6.593129e-07,0.6098896,0.6600106,-0.025814023,0.65407485,0.55314547,-0.02681525,0.6589825,0.45475417,-0.030358959,0.59809244,0.43308306,-0.027575152,0.6184561,0.488763,0.020792207,0.6320144,0.42484745,-0.009929971,0.6325788,0.4814319,-0.027321756,0.6295912,0.5247245,-0.029582947,0.5768355,0.48153389,0.02013521,0.5801176,0.40781185,-0.026016524,0.590053,0.47524592,-0.046727695,0.59223825,0.52599853,-0.043075524,0.53296477,0.48118442,0.0116800545,0.53399324,0.41889182,-0.033650745,0.5586244,0.48802227,-0.0425159,0.5679236,0.5448858,-0.029385706,0.48777735,0.4841786,0.0013108113,0.4839181,0.41318408,-0.013508756,0.48256215,0.3668195,-0.016025579,0.4785006,0.3197044,-0.0119149,8
0.53992003,0.72995985,-7.092211e-07,0.6244584,0.687065,-0.03710034,0.67959815,0.5656048,-0.04355482,0.68207663,0.45280728,-0.051650923,0.6173457,0.40343708,-0.051526204,0.6477674,0.487483,0.015702331,0.66857076,0.40627557,-0.025149154,0.6630696,0.46927375,-0.0444127,0.6571115,0.51764476,-0.044646394,0.5891453,0.47526205,0.015587954,0.6006296,0.3787956,-0.043097273,0.6052505,0.4604182,-0.066210225,0.6057489,0.51676524,-0.059668098,0.5296657,0.47430447,0.0053351447,0.5399517,0.4003175,-0.055835903,0.5668652,0.4871264,-0.06729632,0.5789787,0.5521589,-0.05017809,0.4716279,0.47786233,-0.007126566,0.46898568,0.38801843,-0.030111102,0.46847326,0.33344045,-0.034365177,0.46799284,0.275828,-0.029111397,8
0.5442218,0.76630205,-8.351695e-07,0.63701314,0.7116624,-0.040149555,0.69347423,0.5815335,-0.049064603,0.69761175,0.45982242,-0.0607688,0.6288043,0.40500626,-0.06299638,0.6681064,0.48929945,0.028794184,0.6937694,0.4032543,-0.018940318,0.6811208,0.47329363,-0.04447519,0.6687011,0.52746457,-0.046007473,0.60500205,0.47764495,0.029719278,0.6225102,0.37538338,-0.03666493,0.6238349,0.4713459,-0.064878464,0.62335753,0.5349977,-0.057917416,0.54102975,0.4779463,0.018878309,0.5557168,0.3982647,-0.04718206,0.58085746,0.49321544,-0.058832504,0.5911188,0.56463784,-0.038328122,0.47607547,0.48264453,0.005473104,0.47428715,0.38247886,-0.015607873,0.47184634,0.31864113,-0.016941322,0.46971983,0.25227153,-0.008139092,8
0.45487064,0.69389033,-3.9696715e-07,0.36882344,0.64155513,-0.025413133,0.3305388,0.5477468,-0.034205265,0.3326795,0.4587357,-0.04918857,0.39281756,0.4124995,-0.058454853,0.38540146,0.48232383,0.05591392,0.37147975,0.4310865,0.01895299,0.3623729,0.47001672,-0.008791916,0.35913497,0.5019391,-0.015772766,0.43157646,0.4775125,0.056094866,0.42017895,0.41213584,-0.0045760768,0.40328977,0.48287946,-0.041102305,0.3990841,0.5448596,-0.041202635,0.47666147,0.47508156,0.046467908,0.4555449,0.41412956,-0.0062306803,0.42381126,0.4798081,-0.021578085,0.4130297,0.5413169,-0.0061071403,0.52012813,0.47641397,0.03492786,0.52798617,0.39768416,0.023082748,0.5313975,0.34625617,0.021062994,0.5364954,0.30232775,0.029610964,8
0.53176975,0.6453115,-1.8719818e-07,0.55574083,0.61509824,-0.102285005,0.5691297,0.54413134,-0.13486178,0.5451644,0.4757852,-0.14364342,0.5077693,0.42154336,-0.14256087,0.6585034,0.49170658,-0.07785681,0.5888868,0.42347628,-0.10566902,0.5520476,0.46404195,-0.11325455,0.54254144,0.497824,-0.10608538,0.6185308,0.49027464,-0.021675536,0.54340875,0.43415794,-0.06641778,0.5025872,0.48648986,-0.09055101,0.48990303,0.52879924,-0.09059067,0.5749585,0.48673785,0.028064145,0.51144356,0.44817588,-0.012308557,0.47952342,0.49310574,-0.03348483,0.4817564,0.52788913,-0.029753085,0.53354734,0.47164935,0.07344806,0.5156917,0.40851527,0.059493095,0.49891233,0.38338798,0.05056397,0.50311357,0.35983598,0.053042058,8
0.49244785,0.7431055,-6.719192e-07,0.41670552,0.688208,-0.08048299,0.37870377,0.5671483,-0.101771474,0.4011843,0.45719314,-0.11158275,0.4363008,0.38775787,-0.106357716,0.31435642,0.50254875,-0.018743638,0.34432805,0.3783331,-0.062457707,0.38729173,0.44431603,-0.08694123,0.39500535,0.50714344,-0.087893516,0.3824854,0.4862684,0.018422855,0.41218933,0.36956394,-0.029965745,0.45155048,0.45609322,-0.0585643,0.4541579,0.5161544,-0.05909988,0.44770765,0.47720525,0.044666372,0.4798442,0.3854425,0.0018773769,0.5001377,0.47019958,-0.010987154,0.49425384,0.5369046,-0.0002026389,0.50441635,0.47552884,0.065578006,0.5038327,0.38473582,0.05622791,0.5081522,0.33164847,0.051114123,0.49993578,0.28381032,0.05471762,8
0.53661716,0.72221196,-8.910016e-07,0.6242168,0.6802783,-0.029257484,0.67567277,0.5634343,-0.034558475,0.6757933,0.45408013,-0.042990785,0.6100852,0.41311553,-0.04534364,0.6355908,0.48742777,0.0076626055,0.6544003,0.40658486,-0.029310087,0.65151,0.47069716,-0.04807571,0.64564896,0.5194015,-0.050990354,0.5836586,0.47946012,0.005126913,0.5932135,0.3924707,-0.049500007,0.6005923,0.4707183,-0.0727565,0.60307777,0.52963084,-0.07027016,0.53141,0.47942,-0.004980755,0.5434811,0.40663785,-0.060343735,0.5672935,0.48517862,-0.0709487,0.57719094,0.54876095,-0.05741356,0.47993553,0.48289743,-0.01674778,0.4763267,0.4004859,-0.039371252,0.47111985,0.3466039,-0.04457512,0.4649265,0.29171914,-0.041701447,8
0.5404075,0.7246132,-7.3993755e-07,0.6316942,0.691572,-0.032057937,0.6885245,0.5627712,-0.033715952,0.6968109,0.44236952,-0.03773254,0.62734956,0.4060396,-0.035233736,0.6554648,0.49150124,0.017732559,0.67193365,0.413624,-0.014697924,0.66465014,0.46563706,-0.032893203,0.6560729,0.5142276,-0.035731323,0.59964603,0.4785388,0.018250233,0.60432744,0.39205647,-0.034472764,0.6082576,0.4684755,-0.05759412,0.6055734,0.53368706,-0.053232916,0.54283375,0.47390506,0.010180977,0.5419967,0.3907572,-0.041399464,0.5678526,0.46713573,-0.051880747,0.57961184,0.5368855,-0.03796751,0.48574197,0.47334105,-0.0002759173,0.47882512,0.38533193,-0.01828158,0.4746439,0.32798946,-0.02320781,0.47117966,0.27369675,-0.020700721,8
0.44857782,0.71322423,-7.408353e-07,0.36263674,0.66205084,-0.020815736,0.31452587,0.5589455,-0.028288921,0.3145358,0.46508977,-0.043093745,0.3684364,0.4194392,-0.050761864,0.3730801,0.49290523,0.04705752,0.36105716,0.42749894,0.008677479,0.35506505,0.47985706,-0.017322809,0.35873938,0.52803254,-0.024894439,0.4182756,0.48425645,0.043436315,0.40649596,0.40757632,-0.012767133,0.39012495,0.4839426,-0.040929977,0.38883942,0.54877156,-0.039565805,0.46500123,0.48220012,0.030289477,0.4501642,0.4041552,-0.020256298,0.41726464,0.476516,-0.027024407,0.40738985,0.5477324,-0.009119497,0.5163481,0.48636684,0.014700296,0.5255726,0.39783928,-0.0028653205,0.52864933,0.33995456,-0.006082158,0.53534204,0.29188362,6.345055e-05,8
0.47927225,0.70975184,-5.5881486e-07,0.39368784,0.65228015,-0.06136598,0.36044744,0.56176627,-0.08079724,0.37989363,0.4676017,-0.099312596,0.4273445,0.40703174,-0.10447344,0.33137786,0.48952067,0.028153524,0.33613163,0.40678486,-0.034477495,0.3631776,0.47400847,-0.072263695,0.37419772,0.5144691,-0.07916979,0.4005312,0.485641,0.044385176,0.41205323,0.39569622,-0.038474724,0.42988977,0.48193666,-0.08402171,0.425121,0.5252656,-0.08563045,0.4620508,0.4829826,0.046310086,0.47539276,0.42786118,-0.02983349,0.47261667,0.5091739,-0.05194828,0.45931566,0.55675983,-0.03470105,0.5165856,0.47840476,0.04441194,0.5178138,0.39519745,0.023343386,0.518035,0.3455696,0.021189796,0.5145613,0.2996382,0.033335656,8
0.45278347,0.73965967,-7.970789e-07,0.3602779,0.6791042,-0.020085212,0.31238708,0.5715591,-0.03164762,0.3083564,0.47450742,-0.052219514,0.36010844,0.42371008,-0.065770015,0.37113887,0.48310274,0.040559947,0.35796288,0.40397358,-0.008244982,0.34202617,0.4554548,-0.036716796,0.33838856,0.503472,-0.043006565,0.41889933,0.4784466,0.032028895,0.4044947,0.39210868,-0.0376419,0.3834008,0.47609335,-0.06757255,0.38252994,0.54546803,-0.06329738,0.4715702,0.48068532,0.013546898,0.4490146,0.40115482,-0.050484452,0.41233867,0.48432234,-0.058672998,0.4011306,0.5564449,-0.03734853,0.52212423,0.48695108,-0.006750931,0.53687,0.38846165,-0.031758294,0.54225034,0.32446623,-0.03614979,0.5498017,0.26636857,-0.028606966,8
0.46876344,0.68979716,-6.296015e-07,0.40391135,0.65814483,-0.025727114,0.35730842,0.5525997,-0.033851337,0.36647713,0.46655053,-0.043759968,0.4213723,0.4236282,-0.044108965,0.3732353,0.47251934,0.009617855,0.36373618,0.4141716,-0.028505145,0.3737201,0.4698146,-0.04496952,0.38271216,0.50192666,-0.0470266,0.42495167,0.466299,0.010797946,0.4205364,0.4007784,-0.038827196,0.41813713,0.4739133,-0.04919282,0.41386852,0.51494104,-0.038661744,0.47523022,0.47393253,0.0039559547,0.46760312,0.4173767,-0.042351756,0.45191917,0.49403825,-0.03298279,0.4470258,0.5505701,-0.0076173246,0.5286592,0.48629108,-0.0056523955,0.5348049,0.40970367,-0.027001664,0.53595257,0.3576554,-0.027443117,0.53626543,0.30674726,-0.019383863,8
0.48467192,0.69492745,2.094487e-07,0.4237239,0.64271486,-0.11405107,0.39940694,0.553561,-0.14915834,0.42162684,0.46829334,-0.16839828,0.4630574,0.41337138,-0.17340986,0.3307227,0.5015421,-0.015543266,0.36803392,0.42286605,-0.07673101,0.4078234,0.4718272,-0.12209011,0.41879725,0.51179546,-0.13390614,0.3929973,0.49634793,0.036293898,0.43127012,0.4088667,-0.04652716,0.4614987,0.47712326,-0.10684196,0.4595045,0.5267884,-0.11913995,0.4466929,0.48429418,0.07248743,0.4823041,0.425412,2.7855363e-05,0.49489227,0.48933738,-0.044518486,0.4893458,0.53933036,-0.043010123,0.48994273,0.46436676,0.10201285,0.49640015,0.38559303,0.08718742,0.49880308,0.3467635,0.07273493,0.49828452,0.31552356,0.07457835,8
0.46956074,0.7295158,-6.2223654e-07,0.3904904,0.6812549,-0.044739716,0.34651843,0.5671831,-0.05700478,0.36493823,0.4684684,-0.06676992,0.4226836,0.41701993,-0.06417204,0.34410962,0.4897684,0.011783497,0.33856153,0.412843,-0.029084593,0.35285884,0.473405,-0.05058503,0.35783297,0.5155887,-0.054157723,0.406031,0.47650242,0.023810297,0.41454795,0.39542252,-0.028460165,0.41858813,0.47679314,-0.045325965,0.40857652,0.5203771,-0.037535314,0.46324325,0.47977075,0.025537828,0.4744811,0.41275617,-0.022995856,0.46145162,0.49663675,-0.017225776,0.4510876,0.5595371,0.007494235,0.52259064,0.48760962,0.022895752,0.5251257,0.3984068,0.003710731,0.52498007,0.34067225,0.0055825775,0.52409035,0.28525794,0.016426302,8
0.4793261,0.759508,-5.878933e-07,0.3819987,0.6752863,-0.092026435,0.3505405,0.54177207,-0.109255716,0.37667558,0.42717892,-0.11400029,0.4324841,0.3879168,-0.10147053,0.2911999,0.49925545,0.020890923,0.32191792,0.3725066,-0.031204455,0.36390725,0.43985924,-0.0699075,0.37417147,0.49619478,-0.07630978,0.37275434,0.49204725,0.06669721,0.39706677,0.3575757,0.00013278416,0.43189362,0.44785675,-0.05295036,0.42711365,0.5109634,-0.06088683,0.4417495,0.48232502,0.0982714,0.46675774,0.39029506,0.04594479,0.48021054,0.47620246,0.015837137,0.47560686,0.54386085,0.024027647,0.50316143,0.47075894,0.123840034,0.49771604,0.375333,0.13237746,0.50109094,0.32340997,0.13447553,0.49962834,0.2851115,0.14467727,8
0.4936614,0.7575654,-3.6329791e-07,0.41754943,0.68160254,-0.112441614,0.39049363,0.5644458,-0.13823205,0.42449844,0.4515707,-0.14556783,0.4764039,0.39459732,-0.13408306,0.30407554,0.5014709,-0.0024247763,0.3660606,0.39325577,-0.05555186,0.40464655,0.4608305,-0.09319261,0.4071351,0.51559806,-0.097156964,0.37985587,0.4958211,0.05440321,0.43169802,0.38256443,-0.018692572,0.46073645,0.46948215,-0.07284867,0.45077074,0.53412545,-0.07713423,0.44521865,0.48552087,0.09645328,0.48676267,0.41466403,0.033496797,0.5020859,0.5002628,-0.0010719157,0.49134105,0.5636023,0.010680214,0.4990298,0.47179365,0.1323296,0.49428412,0.3732247,0.13273916,0.49530032,0.32116127,0.13399337,0.48893684,0.27991146,0.14897165,8
0.5299342,0.7307698,-4.1953803e-07,0.61442673,0.6819216,-0.053790685,0.66236216,0.573525,-0.062362306,0.650707,0.461546,-0.069141395,0.59029514,0.41126218,-0.061656676,0.6775225,0.4929156,0.039403543,0.6760128,0.41043568,0.0010228376,0.66001844,0.46658325,-0.019002208,0.65683144,0.5064783,-0.017658021,0.61306876,0.4757943,0.053196527,0.6017899,0.39411226,0.004161699,0.5966484,0.46761113,-0.0142577775,0.60529953,0.49554616,-0.004267579,0.54890645,0.47333384,0.052042518,0.533188,0.40447548,-0.0008463692,0.5458115,0.4908003,-0.0061120675,0.5595214,0.55711967,0.01578579,0.48578656,0.47512594,0.045915544,0.4869699,0.39114362,0.031872347,0.48623022,0.33997762,0.03221487,0.49164164,0.29189643,0.041898753,8
0.46589643,0.75484884,-9.1195284e-07,0.37882033,0.70385903,-0.034393672,0.31802273,0.58078825,-0.048275173,0.32267636,0.4673788,-0.067264274,0.38956454,0.4036188,-0.07529127,0.3495419,0.48049876,0.021108754,0.3343058,0.3939813,-0.030868314,0.34215897,0.46507528,-0.05430799,0.3543582,0.5108417,-0.056443803,0.40616217,0.47435123,0.021431588,0.4007553,0.38549298,-0.04586501,0.39815778,0.47854844,-0.06490013,0.4001695,0.5389772,-0.05445099,0.46634072,0.4786603,0.010407218,0.45751336,0.39877573,-0.055160835,0.43216935,0.49197716,-0.054029748,0.4213428,0.5628425,-0.026773358,0.52750355,0.48716977,-0.0036678307,0.54026765,0.3875327,-0.032394286,0.54577637,0.32087383,-0.03651123,0.5508751,0.25503248,-0.028167244,8
0.47069603,0.7066696,-3.2650595e-07,0.36632347,0.6422038,-0.032055516,0.3222322,0.5501457,-0.04445217,0.329579,0.45633566,-0.06714252,0.3963847,0.40416867,-0.081337534,0.35833293,0.47320825,0.10519566,0.34330633,0.4057397,0.0490555,0.351131,0.46553016,0.0016844395,0.3614333,0.4996798,-0.008820584,0.4180617,0.4849075,0.10666795,0.40567207,0.40864486,0.025340596,0.40199062,0.4861814,-0.03799372,0.40327302,0.538049,-0.047261886,0.47019506,0.48201936,0.09314038,0.45200467,0.42340145,0.030124113,0.42634585,0.4990797,-0.0051704934,0.42080674,0.55498195,0.0051746243,0.52364373,0.4752875,0.07739752,0.52872145,0.39075536,0.08664537,0.52912426,0.33847427,0.09251309,0.5329393,0.2943161,0.10778691,8
0.52293295,0.7071824,-4.9385085e-07,0.6075374,0.6661658,-0.030373964,0.66031027,0.55301327,-0.029582653,0.6632305,0.44479716,-0.030596869,0.5995062,0.40899116,-0.023220725,0.63442534,0.47922188,0.041729324,0.65306985,0.41097426,0.013126848,0.6399445,0.46091518,-0.004832145,0.63200694,0.5024901,-0.0071089133,0.58153045,0.46881005,0.043701578,0.58729297,0.38312137,-0.005539088,0.5850518,0.45542216,-0.029866245,0.5857353,0.5123394,-0.025027743,0.5262116,0.46719512,0.035919238,0.52910084,0.3958231,-0.013012223,0.55197394,0.467292,-0.025110887,0.56458175,0.5287147,-0.01105766,0.47125998,0.47117054,0.025930118,0.46868575,0.3916353,0.011907923,0.4658181,0.33957618,0.0092624305,0.4634706,0.29173326,0.0144716725,8
0.4548253,0.69338423,-7.790215e-07,0.3753181,0.6359232,-0.004769861,0.34092367,0.5492734,-0.007757449,0.33914727,0.47325513,-0.019506471,0.3815724,0.4354559,-0.024913738,0.4222063,0.48477924,0.05421504,0.39711183,0.42755613,0.022918666,0.37509826,0.47473922,0.00043863952,0.37011513,0.51246,-0.0048389006,0.44895217,0.47936893,0.044133477,0.41494116,0.41309595,-0.0050676176,0.392933,0.48564458,-0.031497218,0.39537552,0.54032385,-0.029979816,0.4812359,0.47701693,0.027302386,0.437044,0.41549528,-0.014570682,0.40691102,0.48866656,-0.019553848,0.40847072,0.549088,-0.0019378006,0.51628494,0.47965342,0.009414454,0.5292089,0.3939855,0.00060455775,0.5331408,0.34052336,0.0033168294,0.5434395,0.29498607,0.013350153,8
0.54357,0.6869706,-4.9966957e-07,0.62012184,0.64770675,-0.020044994,0.6625887,0.55012244,-0.021546457,0.66981006,0.45899263,-0.024753178,0.613824,0.43116206,-0.024301516,0.6147221,0.49399546,0.009442368,0.6333095,0.43299443,-0.01375357,0.6361441,0.4780548,-0.027075255,0.63409716,0.52068174,-0.029391149,0.5760679,0.48565274,0.006675995,0.5898768,0.40662923,-0.031529665,0.6001094,0.46706107,-0.05068708,0.6033171,0.5209841,-0.05019836,0.5331279,0.48214737,-0.0014344571,0.55004156,0.41703293,-0.04116682,0.5756219,0.47959277,-0.05433904,0.5842471,0.5362551,-0.04840347,0.48983392,0.48440605,-0.0103930365,0.47986305,0.41061538,-0.025895504,0.47400194,0.36171928,-0.03344614,0.4669842,0.31700817,-0.03559444,8
